SpO2,HeartRate,Label
93.74540118847362,90.03971147985149,1
99.50714306409915,106.38026305099905,1
97.31993941811405,103.21126508531114,1
95.98658484197037,60.772993328564155,2
91.56018640442437,60.44746288190318,0
91.55994520336202,68.77220574214394,0
90.580836121682,75.2752308438726,1
98.66176145774935,78.59189069859379,0
96.0111501174321,97.57880517833416,2
97.08072577796045,53.967630251608476,0
90.20584494295802,52.42708929582464,1
99.69909852161994,77.43373940607363,2
98.32442640800421,98.80145844965864,2
92.12339110678276,63.54047400695378,1
91.818249672071,94.90531368793762,0
91.83404509853433,68.18796965582096,1
93.04242242959538,112.02602761694615,0
95.24756431632238,112.69829609866315,0
94.31945018642116,70.81010429969285,2
92.91229140198043,66.09956277742684,1
96.1185289472238,78.79127804463619,2
91.39493860652041,66.83721096261041,1
92.92144648535218,97.06686903041926,1
93.66361843293691,107.82452791837999,2
94.56069984217037,97.11644916378519,1
97.85175961393014,107.70453130745446,1
91.9967378215836,77.78945135452318,0
95.14234438413612,60.94218794962026,1
95.92414568862043,101.65656631783145,1
90.46450412719997,75.23321535990877,2
96.07544851901439,96.98895776603928,2
91.70524123687292,68.94507593872359,1
90.6505159298528,55.68607443646709,0
99.48885537253334,119.48072568414344,0
99.65632033074559,60.93410555514195,2
98.0839734811646,119.18946957744367,1
93.0461376917337,118.40959527965131,1
90.97672114006384,105.56726727356278,0
96.84233026512157,96.15960734573983,0
94.40152493739602,90.44649351757593,0
91.22038234844779,110.62710817644843,2
94.9517691011127,70.26076651336416,1
90.34388521115218,82.73768487394139,2
99.09320402078782,93.35729785565513,1
92.58779981600017,78.78333331086438,2
96.62522284353982,79.92405178631876,1
93.1171107608941,73.11992672514592,0
95.2006802117781,89.49622716791752,0
95.4671027934328,109.54021696105812,0
91.84854455525527,64.1069864604419,2
99.69584627764559,115.4103127127409,0
97.75132823361115,98.23613576237608,1
99.39498941564189,107.6291248876021,2
98.94827350427649,88.9333484841008,1
95.97899978811085,104.56616909968444,2
99.21874235023117,51.13402781376271,1
90.88492502051919,107.28662973456747,1
91.95982862419145,52.80972013597565,2
90.45227288910539,112.29393634540037,2
93.25330330763265,119.43739230670504,0
93.88677289689483,70.58472235237446,0
92.71349031773896,64.72229894000556,1
98.2873750915193,103.57543547006284,1
93.5675332669359,67.71184386441773,1
92.80934509687381,110.58936682205425,2
95.42696083158249,57.19898145102337,2
91.40924224974762,58.81686374655508,0
98.0219698075404,118.5406088570431,1
90.74550643679771,97.16872287890033,0
99.86886936600517,109.2821057100267,2
97.72244769296657,72.70305641460627,2
91.98715681534172,97.35386246644231,2
90.05522117123603,91.5969279116018,0
98.15461428454834,92.22050840860629,2
97.06857343847616,97.77727216764052,1
97.29007168040988,90.2751421190369,0
97.71270346685945,80.03436585118662,2
90.7404465173409,69.31458860663828,0
93.58465728544273,103.80069316392414,0
91.1586905952513,65.83907010022304,2
98.63103425875593,98.46480143080899,2
96.23298126827558,66.33329758545287,0
93.3089802485265,93.77311189681177,0
90.63558350286024,102.29547869903203,2
93.10982321715662,65.30997222345775,1
93.25183322026747,54.19603106029158,0
97.29606178338064,59.16816200959219,0
96.37557471355213,92.41978770897178,1
98.87212742576327,109.46124843580148,2
94.7221492516195,53.14977748647971,2
91.19594245938302,101.39058813291524,1
97.13244787222995,73.89230521650364,2
97.60785048616897,83.49698589436657,2
95.61277197569497,115.02016848918959,0
97.70967179954562,73.23800533150919,0
94.9379559636439,82.57358537576403,0
95.22732829381994,50.95776903324768,1
94.27541018358549,55.71191040033869,2
90.25419126744096,68.10141137943488,2
91.07891426993305,51.949656857475205,0
90.31429185686734,94.19627282337757,0
96.3641041126378,79.84788497611358,1
93.14355981076326,88.37016419096153,2
95.08570691164702,62.22530301274307,1
99.07566473926093,70.71524206056313,2
92.49292229148875,96.46771323969077,1
94.1038292303563,117.57119065412799,0
97.55551138543049,53.529174152154646,1
92.28798165491622,112.32690245986862,1
90.76979909828793,90.38168409178459,0
92.89751452913768,89.47436967289366,2
91.61221287254004,85.01949746454322,2
99.29697652342573,54.85758601329284,0
98.08120379564417,56.29137962153125,1
96.33403756510424,92.06384039613603,1
98.71460590187718,73.86710000048907,1
98.03672076899115,114.20876466043765,2
91.86570058886036,78.46133761516306,1
98.92558998489977,60.029702109184875,2
95.39342241915651,100.03031834514252,1
98.07440155164062,70.53473950087069,0
98.96091299923494,86.78292151491252,0
93.18003474971864,98.8482949853619,2
91.10051924527677,113.01848778414492,2
92.27935162541942,105.45338363611734,0
94.27107788626256,97.34527475109068,0
98.18014765922493,97.57432276766005,1
98.60730583256344,116.21472508224606,0
90.06952130531191,70.70768682475753,2
95.10747302577566,50.07784659373312,0
94.17411003148779,69.03681915787391,2
92.2210781047073,65.25239657387208,2
91.19865367333682,96.32842095797987,1
93.37615171403628,94.35981198358704,1
99.4290970391252,91.54229678933066,1
93.23202932020756,51.13704102466176,1
95.18790621743366,101.01446381154533,0
97.03018958895177,72.6471288739844,1
93.63629602379294,96.55391923046417,0
99.71782082720961,88.96048999515074,1
99.62447294942112,73.9911647799535,1
92.51782295825365,59.42033869728754,2
94.97248505892385,56.609322836233666,0
93.0087830981677,108.20628331785565,2
92.84840494377468,114.28782794570905,1
90.36886947354533,95.48516327350097,0
96.09564333979897,57.24038804023384,1
95.02679023228862,78.14190518217686,2
90.5147875124999,101.025744007361,0
92.78646464236611,104.58746188070477,2
99.08265885966654,58.2753035603762,1
92.39561890666972,50.00215031917677,1
91.44894872091223,99.84959321164234,1
94.89452760277563,74.9617323190344,0
99.856504541106,67.81369321327821,2
92.42055271511501,50.90282288526678,2
96.72135547405878,87.82095847330498,1
97.61619615328718,109.58055147981872,2
92.37637543992399,117.03421523908115,0
97.28216348611859,89.60214654293024,1
93.67783132719254,86.0122929417926,1
96.32305830593579,55.953946984246876,1
96.33529710760895,88.42109610798198,0
95.35774684074758,76.59853552757762,1
90.90289770054409,92.49946966185038,1
98.35302495589238,77.21084435135828,1
93.20780064971736,66.82093864152567,1
91.86518510399854,56.647569265986355,2
90.40775141554764,72.0442911212227,1
95.90892943188241,56.76513840014266,0
96.77564361842282,62.38278655767888,1
90.16587828927857,119.11353110056821,1
95.12093058299281,81.0872489834633,2
92.26495775197938,87.23102365535115,1
96.4517279040945,111.15329701160508,2
91.74366429004992,119.68982303434815,0
96.90937738102465,90.79001145412771,2
93.86735346300537,106.87316747309202,1
99.36729988736735,72.88587170356726,0
91.37520944145993,71.40207702131038,1
93.41066351050259,78.18926046961921,2
91.13473521240589,97.07550838715544,0
99.24693618278563,97.75341824785691,0
98.77339353380981,72.06676042546155,2
92.57941627715155,59.32469468956401,2
96.5998404603418,94.2677379525856,0
98.17222200201216,58.982810353213516,0
95.55200811599462,90.4944755760531,2
95.29650578356006,98.53954896394163,1
92.41852290900452,99.04280474761161,0
90.931027678059,102.74304774617177,2
98.97215757953327,111.10015950959652,1
99.0041805716333,84.9971294375352,0
96.33101457273268,101.11744326706997,0
93.390297910487,93.34209147560857,2
93.49209574612661,63.06479578583778,1
97.2595567887024,51.79827514085857,0
98.97110259952578,69.91789699738536,1
98.87086424265118,81.01235944363336,1
97.79875545857624,93.19741611000595,0
96.42031646154288,109.49715313522438,1
90.84139964995049,63.737200169431595,0
91.61628714094614,58.7884852928934,1
98.98554188527079,117.44359632320293,0
96.0642905965959,57.5631191563485,2
90.0919705161663,83.49437490750324,0
91.01471542866032,90.98946101553113,0
96.63501769108056,87.89620946352068,0
90.05061583846219,56.02225099230603,1
91.60808051417499,53.991883980253355,2
95.48733789366587,57.3838399222725,1
96.91895197692693,90.99113787108288,1
96.519612595026,88.10414213440248,0
92.2426930946056,66.3618554425721,1
97.12179221347536,94.64418992919141,0
92.372490874968,107.40472514389546,2
93.25399698159268,52.910527189261565,1
97.46491405118024,84.86909604836296,1
96.49632899047215,98.25172884718832,1
98.49223410494179,67.6618348948781,0
96.57612892300344,71.54396337052043,0
95.68308603335471,92.95465320925686,1
90.93674767828092,112.85547054106158,1
93.67715803059434,106.69470942120296,2
92.65202367681725,90.81911533697084,2
92.43989643379084,101.11552024300744,2
99.73010554752446,75.5375729145459,2
93.93097724666761,94.86758696691304,2
98.92046555177113,82.63271137892899,0
96.31138625997264,63.295529552029265,2
97.94811303541648,99.121679171408,2
95.02637093105191,88.95252461441754,1
95.76903884626358,75.10351073675139,0
94.92517693818864,113.79374330550415,2
91.95242987798045,51.46538824787133,2
97.22452115261505,72.10412058746472,2
92.80772362440855,53.98169784443526,1
90.24315966431453,103.65691213551389,1
96.45472295907167,99.14752178796547,1
91.77110679407049,73.19465531154219,2
99.40458584352915,97.29640315449511,1
99.53928577002587,77.7156058337165,2
99.14864390220448,102.9377653995704,0
93.70158700255445,81.79285639156943,2
90.15456616528867,78.85958094821659,1
99.28318562587725,115.43109408418107,0
94.28184148317314,67.56153699234902,2
99.6665481904367,58.43131379975958,0
99.63619977089253,90.91801792816207,0
98.5300945546736,117.85252685989252,0
92.94448892069586,76.44874496090307,2
93.85097728601926,54.342573454014705,1
98.51136671516856,73.75136871166973,2
93.16922005156277,85.41521580236909,1
91.69492746686092,61.33461046425496,2
95.5680126245835,96.06715526395445,2
99.36154774160781,119.84245723071405,2
96.96029796674974,81.62176331870107,1
95.70061170089365,74.83099897111488,2
90.97176493770769,78.04929167841266,0
96.1500722669917,58.06023248766408,2
99.90053850104263,111.82915209983567,0
91.40084015236523,79.03779588649464,1
95.18329652363737,77.1092087997389,1
98.77373071927956,96.1783191051332,2
97.40768617754205,80.94233946517865,2
96.97015740995268,95.37634281654923,2
97.02484083987109,54.301240309155126,0
93.59491151219756,106.96063406055592,1
92.93591844264493,115.83527670155819,0
98.09361155478514,95.41357703115702,0
98.1011339467918,116.81961502011676,2
98.67072318580104,60.600262005897434,2
99.1324055255647,83.41913326362476,0
95.11342398860938,92.12647137618131,0
95.015162946872,90.72156531948306,2
97.98295178966775,78.10232453623303,2
96.49963930777766,73.6659086556383,0
97.01966877257703,58.87768157852932,2
97.957926694361,77.42197153935948,2
98.90005341817566,61.38625705738396,0
93.37995156851535,101.4055973544553,0
93.75582952639944,64.6181654846213,1
90.93981939840869,54.09957136991737,0
95.78280140996173,88.6656296472064,2
90.35942273796742,91.66608129035811,0
94.6559801813246,111.03391428963539,0
95.42644634707577,90.38871286923774,0
92.86541252128285,74.1836597606412,1
95.9083326056901,106.21083170684244,1
90.3050024993905,87.81952252311947,2
90.37348188749215,55.549619924183425,1
98.22600560659659,89.60953922192726,0
93.60190641411263,113.56129817951637,1
91.27060512651884,77.74188378487544,0
95.22243260054805,70.742806132986,1
97.69993553098611,60.042861991261404,1
92.15821027496843,60.60118653547501,1
96.22890475819,80.29400390392732,0
90.85347464993768,91.69758769130706,1
90.51681721168607,55.64307836187212,0
95.31354631568148,115.7698012317616,0
95.40635121610106,102.85935322116372,2
96.37429901498207,91.06367427985639,1
97.26091333722661,107.99070696572936,2
99.75852079462534,55.61307297684793,2
95.16300348301195,83.3787214413187,0
93.22956472941246,94.10651888031643,1
97.95186194768704,108.00570342828024,0
92.70832251262074,104.84286920344874,0
94.38971420705636,69.39484747993798,1
90.78456381342266,115.8616118691443,0
90.25350743415457,58.70420890016092,1
99.62648414677925,111.25935330348065,1
98.35980120512205,117.9658174723233,0
96.95974206093697,62.40074662558379,0
94.0895294441427,100.54462449426497,2
91.73294320070846,52.81998631445989,0
91.56437042671087,78.37959775974085,1
92.50242898164595,86.13983094383718,2
95.4922666470612,90.6451658136744,1
97.14595922700062,115.51560737739916,2
96.60197376717731,97.05754811059363,0
92.79933896945943,83.68945658534659,0
99.54865280663194,106.67725253861225,0
97.37896916695769,116.53729746680862,1
95.54354052511401,51.54463040776036,2
96.11720746234352,118.7764890579227,1
94.1960006242779,56.02924973445762,2
92.47730989501157,107.00707454881329,0
93.55972678651261,69.62343267859887,1
97.5784611046437,59.252576042771025,0
90.14393488629756,80.78989477996845,1
91.16072640506916,95.07696056133295,0
90.46002642021753,76.66662915164325,1
90.40728802318971,53.819578579788924,1
98.55460584011007,91.96227977611017,2
97.03657859380024,113.16822932774724,0
94.74173829087326,76.82507561630761,2
90.97834160651001,65.1432944341579,2
94.91615875116833,80.98041421529707,0
94.73471770780566,53.38538977341466,1
91.73201869910015,107.43413091361924,2
94.33851649237972,107.84385676651307,0
93.98504734397373,91.16003244007399,1
96.15850098052216,74.71720222568726,2
96.35093650867644,105.98483551120484,2
90.45304009772045,88.8280917351857,2
93.74612614626471,107.81526159850114,1
96.25859915714236,94.20211548081144,2
95.03136258580088,104.9083831248958,1
98.56489841188322,91.8994095252432,2
96.58693631618945,78.98987477509664,0
91.6293442708143,117.05621019482963,2
90.70568747400429,87.87796774151913,0
96.42419278206316,92.35626629783769,0
90.26511310541622,65.43413475903245,0
95.85775581273464,93.79555525990935,1
99.40230241424958,90.01253546380607,0
95.75474177875878,62.93868785629175,2
93.88169926206523,54.17109681472006,1
96.43288218442353,92.30515238003397,0
94.58252890491516,103.45845885452243,1
95.45616789315935,86.63809596454058,1
99.41464808776524,65.8740837723752,1
93.86102637800774,96.65653836851244,2
99.61190563823914,55.60740086267216,0
99.05350641956063,80.92835933613682,1
91.95791134789296,61.43567308788941,1
90.69361300875165,62.912133574191834,1
91.00778001377427,64.16057644107426,0
90.1822182565155,77.06949399307845,1
90.94442960755929,53.58051439342783,1
96.83006773416356,77.84554086503687,2
90.71188648460229,85.81952129802906,0
93.18975630293761,83.83059994764277,2
98.44875310969455,76.79488702821284,0
90.23271935735826,108.74026256495267,0
98.14468482588936,60.172868469435286,0
92.818547747734,85.39877206469617,2
91.18164827621656,54.3428991869588,2
96.96737165364151,54.980897521453684,2
96.28942846779884,90.17060947739674,2
98.77472013527053,89.62128974214747,1
97.35071043803886,111.462345899112,1
98.03480930384849,89.05115729620512,1
92.82034572571307,117.18537142833951,0
91.77439543779722,53.40863938799508,1
97.50614751640859,56.86053793465187,0
98.06834739267264,53.084610309926695,2
99.90505142000673,62.9693795233478,0
94.12617676911427,87.88890776591747,0
93.72018085792783,95.19005269991996,1
97.76412960741997,53.19096105640681,2
93.40803540253017,116.21796228919195,2
99.30757325603565,108.95157636552668,1
98.58412751843012,70.76287375099652,2
94.28994027375018,55.403127115852755,2
97.50871067791498,61.89209512533401,2
97.54542874084683,58.886108962848084,1
91.03123868835932,58.62986455092628,2
99.02552906679567,86.29931820660138,0
95.05252372447858,67.20932097453802,0
98.26457466107742,75.06978015704011,2
93.20049601030611,119.26537333690257,1
98.95523228496201,97.90199742477412,1
93.89201678734163,116.42864669329009,1
90.10837651480298,59.978958852318094,2
99.05381976419264,76.74976323827985,2
90.91286676786133,88.83122622976481,0
93.19313637590415,55.37306433221166,1
99.50061967050804,50.29312105395705,0
99.50607146937556,96.93040336578423,0
95.73437888123286,94.92736617610048,1
96.31837212169799,78.75521669997282,2
94.4844552197832,84.27508532224229,2
92.93210771698064,79.08101004144628,0
93.28664545369917,51.68035313914222,0
96.72518456077039,73.47601243522237,0
97.5237452943768,62.39575787781029,0
97.91579043725848,56.88969323709581,1
97.89618142794554,116.97043037225448,0
90.91206103048691,91.95518075295159,0
94.94420304702581,101.00593989656218,2
90.57558760016644,72.07546202862822,2
95.49528882323736,77.52029906458107,2
94.41530501373377,66.58467957277064,1
98.877041827583,56.78759696757973,1
93.50915012552079,62.532214620910864,2
91.17067016427606,105.825983170754,2
91.42991682052836,97.4282063628643,0
97.61510631717472,88.28502131898338,0
96.18218063316262,83.25629110067376,1
91.0112267612279,114.57039985592871,1
90.84106806114997,55.091446344506785,0
97.0096913145912,69.64205692665412,2
90.72763006364194,74.49564974994999,0
98.21860059290356,104.76980685489515,1
97.06242227156497,119.47602341133799,1
90.813487806419,66.84693603300072,0
90.84837714085192,111.20151338959565,0
99.86639578501175,108.14359323022539,0
93.74270795756121,65.72601783492367,1
93.70642147066891,77.95328061394558,2
98.12799567257503,78.67710085047634,0
99.47248577383859,118.47544679685909,1
99.86001063822872,62.66243309652288,1
97.53378185258941,105.94105797733474,1
93.76259585530916,73.3934899921177,0
90.83500716698668,101.16092420433122,0
97.77146915927437,79.4007703006964,2
95.58404249735806,90.4851834181578,1
94.24222009246976,108.28282413282918,0
99.06354385094735,106.29158954887188,1
91.11197482306152,110.64962284777901,1
94.92625104290859,54.17321277412613,2
90.11353644767419,98.44353871278213,0
94.68660641994126,59.7991163705234,0
90.56303275681837,79.10729976128877,1
91.18817916268073,88.40118905382819,1
91.17526246777105,78.19176393227815,2
96.49210302116063,86.37281730621052,2
97.46044879265423,119.75684161590334,2
95.8336876509716,59.46521195989983,2
99.62172548474541,97.28192317354979,2
93.74870579523704,77.72006764699307,2
92.8571208628186,59.31068592351301,1
98.6859912818946,61.11157343620167,2
92.23595838519452,116.44911743719318,1
99.6322253944061,111.57210476982334,1
90.12154474689817,113.49293722905153,0
99.6987882670764,119.40729430791706,1
90.43159911950576,64.58207730059625,1
98.91143113698071,74.88075361548432,2
95.277011090863,96.84533209474067,1
99.929647961193,83.8661777902453,2
90.73796564735399,79.28726733648335,2
95.53854284401321,75.04678745349152,2
99.69302535619099,91.56464423604166,0
95.2309784417015,90.29154000480574,2
96.29398638135262,61.30204838449681,1
96.95748688984617,83.02178862629074,2
94.54541064767773,88.7430243346895,2
96.27558080084063,89.92008571119733,2
95.843143119231,64.70750350386463,0
99.01158010490988,101.95899745766008,1
90.45446380341458,51.76393663747488,0
92.80963189592231,74.83822988802139,1
99.5041148407656,104.61488539749435,0
98.90263783890916,89.47250447387816,1
94.55656752785713,68.28137027576022,0
96.20132597801536,98.64671835401333,2
92.77381182981132,89.71736609092514,0
91.88121159723761,105.7370526619471,0
94.63698404939981,101.45176303328763,2
93.53352228026053,92.70755454253643,2
95.83656111850873,84.17243727175699,1
90.77734636964985,59.32274879672664,1
99.74394807666167,68.29331125197686,1
99.86210744479602,79.33696310419597,0
96.98161714019746,91.95095009044721,1
95.3609636634412,85.95954986507134,0
93.09527616286327,70.17291681716706,0
